0,-1.793245864512088,0.03309462851621693,0.05681333799007441,0.025782230912904797,-0.1553477560882956,0.12740020942303867,-0.13770514956637442,-0.0032344012158143274,0.048153942716899586
1,-1.8292790752194605,0.40701965817117225,0.10690083216476713,0.07944587684623355,0.05180214939952575,0.05730495998109663,-0.023039695382679314,-1.4854506952931263,0.19979297172891833
2,-1.780844047327979,0.3790248076147862,0.035601098568393635,0.15012578188959835,0.033123443769085895,0.18072978919244345,0.02077017658472954,-1.4742233923580474,0.1310879281709123
3,-1.4867756596249833,0.4589925903922994,0.25277546522585587,0.15559364728598196,0.23751954341240927,0.09952022391428748,0.16184914035724812,-2.092782405612037,0.09747154536959184
4,-1.2270564568626636,0.45867312442688496,0.07125963933445056,0.23170731734632644,0.04522721647531387,0.07187866791904611,-0.040611006328109496,-1.4279413478363059,0.13599463634806502
5,-2.0342193897647434,0.4930301308165437,0.24524058816777256,0.016502620616375675,-0.006616544839534095,0.05124023573920526,-0.317119155349131,-1.7896295269883558,0.2529181037420472
6,-2.049109192375282,0.5890989964413722,0.06138771126291506,0.030745252613829325,-0.016501913677796666,0.03256783438386511,-0.022325905597735347,-1.716863965610665,0.1876586448717351
7,-1.0495159989005474,0.38331703773127634,0.14602426550308684,0.1663767426883768,0.34037534009888293,0.4555853441308046,-0.2134014185541292,-1.6269585859118183,0.34054177616378006
8,-2.417612366869963,0.33438965267969356,0.1670901251841313,-0.0356870488493967,-0.21811654592661203,0.0744042092199401,-0.17228409737214964,-1.0139541764454176,0.05975261213087639
9,-1.5913873551034843,0.4199731292774613,0.0922005163205124,0.08650061887058048,0.10871176140848504,-0.015707846152147886,-0.0722325528659654,-1.8531712008189034,0.08198119569600262
10,-1.7090510838999522,0.47600898117771445,0.20775218702567855,0.22407070598398252,-0.027779381093142767,0.005821418214444835,-0.09425229368376827,-1.3575517005780693,0.111128847167422
11,-1.6806837675610014,0.5563498563706322,0.4450412274442992,0.07112746861233063,-0.07904199856959834,0.06665644398448406,-0.2672344169371388,-2.797092381700649,0.14099584446449567
12,-2.203459311118829,0.33286613338944315,0.11400201784391174,0.09872555134812852,-0.11623143410894868,-0.034900176929903534,0.22443049746084207,-1.5087739456084934,0.10083019574658758
13,-1.6229976757524611,0.48464915157506966,0.2325015393291186,-0.05084040991714654,0.058479042708261375,-0.6608723831710046,-0.31009163352820746,-1.6474182716080037,0.05045922256913372
14,-1.5476638632529165,0.4073931806692063,0.09626522834273035,-0.08751519834453943,0.09477657047991925,0.041684245689626,-0.01721713800047512,-1.8827221554847164,0.17891678547276735
15,-2.056429548631271,0.5329731716016191,0.1558768559068233,0.07587880864295118,-0.016035777487686677,0.04714798069946074,-0.02351007716989577,-2.1035983779068177,0.17221302291563712
16,-1.059100821731797,0.6046672540401153,-0.11186752216027161,0.31007771723357663,0.12277316084927906,-0.5425970729115912,-0.268824769132211,-0.8033046845632342,0.22489206012483048
17,-0.3883060833055602,0.2903119673730225,0.2517623016855968,0.1547464880160881,0.08474666355108487,-0.7953516196269476,0.2268943318794547,-1.3400912781015508,-0.05789494810998966
18,-0.2738099325799054,0.9032179802527064,0.12277711141461009,-0.11320019030233527,0.1440409587955783,-0.731237990751775,0.7642010521690844,-2.0019562049690665,0.25175794158693804
19,-2.0527504740173455,0.31708497402495495,0.1302515942501341,0.2218628648667223,0.024421971526387677,0.04534483097302665,-0.06709831234380534,-0.8040370544019212,0.13634831589869928
